customer_id,DOB,gender,Age (Years),YOB,MOB,address,postcode,state,job_industry_category,job_title,wealth_segment,owns_car,online_order,order_status,brand,product_line,product_class,product_size,tenure,property_valuation,past_3_years_bike_related_purchases,list_price,standard_cost,transaction_date,product_first_sold_date
649,07/12/1974,Female,49,1974,December,41759 Crowley Circle,2560,NSW,Financial Services,Legal Assistant,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Road,low,small,10,8,23,590.26,525.33,05/11/2017,06/12/2016
650,24/10/1977,Male,46,1977,October,9892 Dennis Alley,2565,NSW,Health,Assistant Manager,Mass Customer,No,TRUE,Approved,Trek Bicycles,Road,medium,large,13,7,81,1894.19,598.76,10/11/2017,16/04/2011
651,24/10/1973,Female,50,1973,October,58729 Moland Trail,2035,NSW,Health,Tax Accountant,Affluent Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,large,13,12,76,1765.3,709.48,12/12/2017,25/07/2004
652,24/11/1996,Female,27,1996,November,36360 Coleman Trail,3850,VIC,Financial Services,Staff Scientist,High Net Worth,Yes,TRUE,Approved,Trek Bicycles,Mountain,low,medium,1,3,62,574.64,459.71,28/10/2017,09/07/2016
653,28/01/1968,Male,56,1968,January,67 Aberg Hill,2519,NSW,Financial Services,Graphic Designer,Affluent Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,large,19,4,68,1765.3,709.48,19/04/2017,09/09/2003
654,19/05/1993,Female,31,1993,May,88 La Follette Way,2166,NSW,Manufacturing,Administrative Officer,Affluent Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,5,8,2,1762.96,950.52,19/07/2017,28/07/2014
655,25/11/1974,Male,49,1974,November,2884 Welch Lane,3807,VIC,Manufacturing,General Manager,Affluent Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,large,19,8,64,2091.47,388.92,02/11/2017,04/10/1997
656,17/11/1978,Female,45,1978,November,60 Meadow Vale Hill,3032,VIC,Manufacturing,Automation Specialist III,High Net Worth,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,large,8,5,80,569.56,528.43,20/10/2017,10/09/2003
657,18/02/1993,Male,31,1993,February,9912 Eagle Crest Lane,4800,QLD,Manufacturing,Safety Technician II,Affluent Customer,No,TRUE,Cancelled,OHM Cycles,Road,medium,small,10,7,66,1810,1610.9,15/10/2017,19/03/2008
659,09/10/1979,Female,44,1979,October,56 Anniversary Avenue,2121,NSW,Financial Services,null,Affluent Customer,Yes,FALSE,Approved,Trek Bicycles,Road,medium,large,15,12,44,1894.19,598.76,06/08/2017,24/08/2011
660,29/07/1995,Female,28,1995,July,14 Autumn Leaf Avenue,2570,NSW,Manufacturing,Geological Engineer,High Net Worth,No,FALSE,Approved,Trek Bicycles,Road,medium,large,6,10,82,1894.19,598.76,13/05/2017,21/07/2003
661,07/05/1988,Female,36,1988,May,30274 Graedel Way,2577,NSW,IT,Sales Associate,High Net Worth,No,FALSE,Approved,Norco Bicycles,Standard,low,medium,14,7,35,363.01,290.41,08/11/2017,10/05/2005
662,04/07/1967,Female,56,1967,July,74013 Mesta Terrace,3084,VIC,Manufacturing,Chemical Engineer,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Standard,low,medium,5,9,41,958.74,748.9,23/06/2017,07/12/2005
663,17/07/1997,Male,26,1997,July,15 Lindbergh Center,2199,NSW,Property,VP Sales,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,3,9,27,1151.96,649.49,18/10/2017,11/12/2007
664,05/10/1994,Male,29,1994,October,3 Corscot Hill,4870,QLD,Health,Research Nurse,High Net Worth,No,null,Approved,Trek Bicycles,Standard,low,medium,4,5,38,1057.51,154.4,25/05/2017,12/07/1994
665,19/04/1997,Male,27,1997,April,77006 Nelson Point,4171,QLD,n/a,Human Resources Assistant I,Mass Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,5,10,82,235.63,125.07,29/09/2017,07/08/2004
666,01/11/1983,Female,40,1983,November,25 Mesta Plaza,3975,VIC,Health,Social Worker,High Net Worth,Yes,TRUE,Approved,OHM Cycles,Standard,medium,medium,15,8,82,235.63,125.07,14/04/2017,25/08/1997
667,19/03/1994,Female,30,1994,March,1349 Namekagon Crossing,2134,NSW,Manufacturing,Payment Adjustment Coordinator,High Net Worth,Yes,FALSE,Approved,Solex,Standard,medium,medium,3,12,62,71.49,53.62,07/01/2017,15/09/2012
668,26/08/1966,Female,57,1966,August,186 Shasta Avenue,2066,NSW,Health,Junior Executive,Mass Customer,No,TRUE,Approved,Trek Bicycles,Standard,high,medium,7,9,61,495.72,297.43,29/01/2017,11/04/2015
669,02/11/1980,Female,43,1980,November,48 Warbler Road,4053,QLD,n/a,Research Associate,Mass Customer,No,TRUE,Approved,OHM Cycles,Road,medium,small,3,7,73,1810,1610.9,10/01/2017,19/03/2008
670,09/11/1992,Female,31,1992,November,756 Farragut Place,4740,QLD,Retail,Business Systems Development Analyst,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,medium,8,2,75,1151.96,649.49,11/06/2017,04/12/1999
671,25/07/1984,Male,39,1984,July,197 Mifflin Hill,2260,NSW,Argiculture,null,Mass Customer,No,TRUE,Approved,Norco Bicycles,Mountain,low,small,5,10,49,688.63,612.88,29/10/2017,02/10/1993
672,12/01/1977,Male,47,1977,January,618 Independence Pass,2800,NSW,Retail,Analog Circuit Design manager,High Net Worth,No,TRUE,Approved,WeareA2B,Touring,medium,medium,12,1,53,1466.68,363.25,21/03/2017,10/08/1994
673,27/06/1975,Male,48,1975,June,2836 Morning Drive,2304,NSW,Health,VP Sales,Mass Customer,Yes,FALSE,Approved,WeareA2B,Standard,low,medium,4,7,35,642.31,513.85,26/01/2017,10/07/1991
674,22/08/1954,Female,69,1954,August,8 Lawn Hill,3752,VIC,n/a,Developer II,Mass Customer,No,TRUE,Approved,Trek Bicycles,Standard,medium,small,5,7,61,1775.81,1580.47,06/09/2017,05/05/2010
675,19/12/1976,Female,47,1976,December,99 Cascade Crossing,2048,NSW,Financial Services,Administrative Assistant I,Mass Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,17,12,37,1231.15,161.6,30/12/2017,05/05/2010
676,19/05/1968,Male,56,1968,May,4 Sunfield Circle,2194,NSW,n/a,Senior Editor,High Net Worth,Yes,TRUE,Approved,Solex,Standard,high,large,14,8,51,1842.92,1105.75,22/08/2017,09/09/2003
677,28/07/1997,Male,26,1997,July,5 Lyons Alley,2216,NSW,Financial Services,Senior Cost Accountant,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,high,medium,5,10,59,358.39,215.03,20/10/2017,16/01/2004
678,31/08/1995,Female,28,1995,August,96910 Sugar Point,4352,QLD,IT,Accounting Assistant II,High Net Worth,No,FALSE,Approved,Trek Bicycles,Standard,high,medium,2,7,57,495.72,297.43,16/06/2017,11/04/2015
679,21/10/1974,Female,49,1974,October,558 Maple Court,2557,NSW,Health,Registered Nurse,Mass Customer,No,TRUE,Approved,WeareA2B,Standard,medium,small,12,9,29,175.89,131.92,12/05/2017,16/02/2003
681,18/09/1978,Female,45,1978,September,76 Hanson Junction,2147,NSW,Manufacturing,VP Product Management,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Standard,medium,medium,17,9,55,235.63,125.07,23/12/2017,09/06/2013
682,16/03/1971,Male,53,1971,March,3 Sheridan Park,2548,NSW,Health,Health Coach IV,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Standard,high,medium,7,8,53,1458.17,874.9,02/09/2017,12/04/1993
683,16/05/1962,Male,62,1962,May,40545 Forster Point,2262,NSW,Manufacturing,null,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Road,medium,medium,10,7,60,290.62,215.14,15/12/2017,18/12/2004
684,03/07/1987,Male,36,1987,July,8425 Jackson Terrace,2763,NSW,Financial Services,Desktop Support Technician,Mass Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,large,14,9,88,569.56,528.43,11/02/2017,10/09/2003
686,17/07/1954,Female,69,1954,July,8234 Riverside Park,2481,NSW,Argiculture,GIS Technical Architect,High Net Worth,Yes,TRUE,Approved,Solex,Standard,high,medium,5,9,60,1024.66,614.8,26/06/2017,04/02/2016
687,10/02/1959,Male,65,1959,February,4535 Daystar Parkway,2072,NSW,Retail,Executive Secretary,High Net Worth,Yes,FALSE,Approved,Trek Bicycles,Standard,high,medium,5,12,25,495.72,297.43,23/03/2017,25/07/2004
688,15/02/1969,Male,55,1969,February,95 Fallview Avenue,3155,VIC,Health,Junior Executive,High Net Worth,No,FALSE,Approved,WeareA2B,Standard,medium,medium,9,8,90,1292.84,13.44,12/08/2017,12/04/2009
689,19/05/1966,Male,58,1966,May,75826 Bellgrove Trail,3095,VIC,Entertainment,Senior Developer,High Net Worth,Yes,FALSE,Approved,WeareA2B,Standard,medium,small,16,10,91,1415.01,1259.36,19/09/2017,06/05/1991
690,27/03/1987,Male,37,1987,March,64080 Susan Park,4207,QLD,n/a,Assistant Professor,Affluent Customer,Yes,FALSE,Approved,Trek Bicycles,Road,medium,medium,17,7,95,290.62,215.14,08/08/2017,02/08/2015
691,25/08/1954,Male,69,1954,August,8179 Veith Pass,2577,NSW,Financial Services,null,Affluent Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,large,5,7,29,2091.47,388.92,10/02/2017,15/09/2012
692,25/12/1987,Male,36,1987,December,5 Maple Parkway,2160,NSW,Property,Database Administrator IV,Mass Customer,No,TRUE,Approved,WeareA2B,Standard,medium,medium,7,9,42,1992.93,762.63,02/09/2017,26/05/1993
693,27/10/1970,Female,53,1970,October,0 Carey Drive,4110,QLD,Financial Services,null,Affluent Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,small,19,4,46,1415.01,1259.36,18/02/2017,16/01/2004
694,28/12/1968,Female,55,1968,December,1 Moose Avenue,2017,NSW,Health,Media Manager III,Mass Customer,No,TRUE,Approved,Norco Bicycles,Mountain,low,small,13,8,66,688.63,612.88,23/12/2017,12/04/1993
695,30/11/1977,Male,46,1977,November,02 Bartelt Center,2745,NSW,Health,Engineer II,High Net Worth,No,FALSE,Approved,Giant Bicycles,Standard,medium,small,11,8,36,1311.44,1167.18,10/01/2017,11/10/1992
696,06/02/1966,Male,58,1966,February,0650 Sachs Circle,2769,NSW,n/a,Programmer Analyst II,Affluent Customer,Yes,TRUE,Approved,Norco Bicycles,Road,high,large,6,10,57,774.53,464.72,18/09/2017,12/07/1994
697,29/11/1986,Male,37,1986,November,16420 Veith Crossing,4214,QLD,Entertainment,Environmental Specialist,Mass Customer,No,TRUE,Approved,WeareA2B,Touring,medium,large,10,7,25,1362.99,57.74,19/12/2017,20/04/1993
698,20/07/1996,Female,27,1996,July,81310 Charing Cross Plaza,3805,VIC,Manufacturing,Human Resources Manager,High Net Worth,Yes,TRUE,Approved,OHM Cycles,Road,medium,medium,1,7,90,1280.28,829.51,17/05/2017,18/12/2004
699,04/08/1972,Female,51,1972,August,37430 Merrick Center,2770,NSW,IT,Account Representative IV,Affluent Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,medium,16,6,16,1403.5,954.82,05/11/2017,15/09/2012
700,20/02/1990,Male,34,1990,February,6046 Sheridan Way,2322,NSW,Financial Services,null,Mass Customer,No,TRUE,Approved,OHM Cycles,Road,high,large,4,3,67,12.01,7.21,10/07/2017,08/03/2009
701,01/05/1956,Male,68,1956,May,537 Packers Street,4562,QLD,Health,Food Chemist,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,medium,8,5,18,230.91,173.18,11/11/2017,18/03/2003
702,09/02/1960,Female,64,1960,February,6 Briar Crest Court,2117,NSW,n/a,Help Desk Technician,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,high,medium,8,12,72,2005.66,1203.4,14/02/2017,10/04/2012
703,31/10/1966,Female,57,1966,October,4 Lillian Plaza,2283,NSW,Property,null,Mass Customer,No,FALSE,Approved,Giant Bicycles,Road,medium,medium,15,6,66,1538.99,829.65,29/05/2017,04/02/2016
704,08/12/1998,Female,25,1998,December,70836 Colorado Plaza,2571,NSW,Health,Research Nurse,Mass Customer,No,TRUE,Approved,Trek Bicycles,Standard,high,medium,4,11,49,495.72,297.43,11/10/2017,11/04/2015
705,16/01/1964,Male,60,1964,January,15 Emmet Street,2233,NSW,Retail,Quality Engineer,High Net Worth,No,TRUE,Approved,WeareA2B,Standard,medium,medium,14,10,48,60.34,45.26,21/03/2017,15/07/1993
706,06/01/1990,Male,34,1990,January,8 Dottie Court,3480,VIC,Financial Services,Media Manager IV,High Net Worth,Yes,TRUE,Approved,Norco Bicycles,Standard,high,medium,5,1,44,1148.64,689.18,30/07/2017,22/05/2000
707,23/07/1973,Male,50,1973,July,520 Stephen Pass,3011,VIC,n/a,Executive Secretary,Mass Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,7,9,97,1807.45,778.69,16/11/2017,06/12/2016
708,15/02/1987,Female,37,1987,February,18939 Upham Hill,3551,VIC,IT,Safety Technician II,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,high,medium,10,3,31,1179,707.4,08/07/2017,26/07/1999
709,11/12/1979,Female,44,1979,December,4222 Porter Lane,3136,VIC,Financial Services,Accountant III,Mass Customer,Yes,FALSE,Approved,WeareA2B,Touring,medium,large,5,9,83,1362.99,57.74,01/08/2017,10/09/2003
710,01/03/1970,Male,54,1970,March,1721 Nobel Junction,2753,NSW,Retail,Sales Representative,High Net Worth,Yes,FALSE,Approved,WeareA2B,Touring,medium,large,13,8,76,1362.99,57.74,28/01/2017,29/03/2016
711,03/03/1972,Female,52,1972,March,30550 Pierstorff Lane,3093,VIC,n/a,null,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,medium,7,7,60,71.49,53.62,02/01/2017,02/12/2012
712,20/05/1961,Female,63,1961,May,6 Morning Drive,2232,NSW,IT,null,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,large,14,9,22,1061.56,733.58,15/08/2017,20/07/1993
713,26/09/1994,Female,29,1994,September,646 Mariners Cove Place,3023,VIC,n/a,Help Desk Technician,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,medium,4,6,34,1403.5,954.82,16/03/2017,14/11/2016
714,13/07/1964,Male,59,1964,July,51 Londonderry Trail,2153,NSW,Manufacturing,null,High Net Worth,Yes,TRUE,Approved,OHM Cycles,Standard,medium,medium,15,10,12,235.63,125.07,29/07/2017,05/01/2003
715,07/09/1968,Male,55,1968,September,4086 Darwin Terrace,2176,NSW,n/a,Junior Executive,Mass Customer,No,TRUE,Approved,WeareA2B,Standard,low,medium,6,9,50,642.31,513.85,25/07/2017,10/10/2014
716,09/11/1979,Female,44,1979,November,4033 Hermina Road,2304,NSW,Health,Social Worker,Mass Customer,No,TRUE,Approved,WeareA2B,Standard,medium,medium,11,7,31,1807.45,778.69,09/05/2017,21/05/2015
717,20/11/1976,Male,47,1976,November,37 Banding Avenue,2567,NSW,Manufacturing,VP Product Management,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,high,medium,11,9,65,1179,707.4,24/06/2017,10/09/2003
718,18/02/1978,Female,46,1978,February,8080 Victoria Plaza,4217,QLD,Manufacturing,Engineer I,Mass Customer,Yes,FALSE,Approved,Norco Bicycles,Standard,medium,medium,7,11,38,360.4,270.3,12/09/2017,25/07/2004
719,30/12/1953,Male,70,1953,December,14254 Hallows Parkway,4615,QLD,Retail,Administrative Officer,Mass Customer,No,TRUE,Approved,WeareA2B,Standard,medium,small,14,1,2,1415.01,1259.36,15/07/2017,05/01/2003
721,09/08/1993,Female,30,1993,August,6 Fulton Road,3174,VIC,n/a,Account Representative III,Affluent Customer,Yes,FALSE,Approved,OHM Cycles,Road,medium,medium,1,8,84,1280.28,829.51,14/06/2017,18/10/2015
722,17/03/1956,Male,68,1956,March,76 Londonderry Park,2777,NSW,IT,Marketing Manager,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,medium,5,9,69,1577.53,826.51,01/01/2017,25/11/2001
723,20/08/1963,Female,60,1963,August,68861 School Hill,2199,NSW,Health,Food Chemist,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Touring,low,medium,6,9,41,1073.07,933.84,10/01/2017,10/07/1991
724,05/08/1975,Male,48,1975,August,09 Bartelt Lane,2190,NSW,Financial Services,Analog Circuit Design manager,Mass Customer,Yes,FALSE,Approved,OHM Cycles,Road,medium,medium,4,8,7,742.54,667.4,22/11/2017,23/06/1993
725,27/08/1965,Male,58,1965,August,29639 Porter Center,4221,QLD,Health,Design Engineer,High Net Worth,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,large,19,8,61,2091.47,388.92,28/09/2017,09/08/2005
726,10/02/1978,Female,46,1978,February,5811 Moulton Drive,2766,NSW,Health,Information Systems Manager,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Standard,medium,large,10,8,69,2091.47,388.92,08/09/2017,21/07/2003
727,10/10/1978,Male,45,1978,October,80027 Ryan Terrace,3551,VIC,Manufacturing,Senior Editor,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,medium,3,3,98,1198.46,381.1,09/07/2017,16/12/1998
728,03/10/1956,Male,67,1956,October,8 Kingsford Hill,3429,VIC,Financial Services,VP Accounting,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Standard,medium,large,8,6,60,1469.44,596.55,09/10/2017,18/05/2012
729,23/10/1973,Female,50,1973,October,8044 Emmet Hill,3150,VIC,Health,Analog Circuit Design manager,Affluent Customer,No,TRUE,Approved,Trek Bicycles,Standard,medium,large,11,9,30,2091.47,388.92,06/11/2017,07/05/2011
730,25/07/1968,Male,55,1968,July,2249 Havey Hill,3183,VIC,n/a,Web Designer IV,Mass Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,14,10,42,183.86,137.9,15/01/2017,04/10/1997
731,04/12/1969,Female,54,1969,December,1855 Stang Terrace,2145,NSW,n/a,null,Mass Customer,No,FALSE,Approved,Giant Bicycles,Standard,high,medium,6,9,57,1129.13,677.48,20/05/2017,09/08/2005
732,21/01/1967,Female,57,1967,January,2 Riverside Trail,2154,NSW,Financial Services,Actuary,Mass Customer,No,TRUE,Approved,Trek Bicycles,Road,low,small,5,11,71,1720.7,1531.42,22/06/2017,01/10/2006
733,30/11/1973,Male,50,1973,November,98 Esker Junction,2192,NSW,Manufacturing,null,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,medium,13,10,25,1163.89,589.27,14/10/2017,09/07/2016
734,06/07/1980,Male,43,1980,July,9984 Pankratz Road,2145,NSW,Retail,Programmer III,Affluent Customer,No,FALSE,Approved,OHM Cycles,Road,medium,small,11,10,34,1810,1610.9,02/10/2017,19/03/2008
735,20/04/1965,Male,59,1965,April,324 Mifflin Road,2290,NSW,Financial Services,Assistant Manager,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,high,small,11,7,33,1977.36,1759.85,05/04/2017,04/06/2012
736,24/05/1974,Male,50,1974,May,2726 Cardinal Way,3073,VIC,n/a,Help Desk Operator,High Net Worth,No,FALSE,Approved,Solex,Standard,medium,medium,8,5,41,1945.43,333.18,19/12/2017,31/08/2002
737,11/07/1983,Female,40,1983,July,3 Talisman Place,4811,QLD,n/a,Systems Administrator III,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,small,16,2,75,1216.14,1082.36,01/09/2017,05/08/1991
738,08/12/1984,Female,39,1984,December,282 West Trail,4005,QLD,Argiculture,null,Mass Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,9,5,51,1483.2,99.59,29/07/2017,05/11/2010
739,13/12/1964,Male,59,1964,December,08260 Jay Court,3191,VIC,Manufacturing,Senior Editor,Mass Customer,No,TRUE,Approved,Giant Bicycles,Standard,medium,large,8,11,36,1765.3,709.48,18/04/2017,25/07/2004
740,18/08/1994,Male,29,1994,August,12 6th Hill,4810,QLD,Financial Services,null,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,medium,6,2,9,1151.96,649.49,30/10/2017,04/12/1999
741,15/02/1979,Female,45,1979,February,0297 Merchant Avenue,4121,QLD,n/a,null,Mass Customer,No,FALSE,Approved,Norco Bicycles,Standard,medium,small,11,9,16,1216.14,1082.36,20/07/2017,05/08/1991
742,24/04/1966,Male,58,1966,April,1 Monica Street,2100,NSW,Manufacturing,Senior Developer,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,high,medium,15,9,55,227.88,136.73,08/08/2017,07/02/2003
743,06/04/1981,Male,43,1981,April,0272 Pankratz Hill,2031,NSW,Financial Services,VP Accounting,Mass Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,13,10,89,1065.03,230.09,02/06/2017,16/01/2004
744,30/08/1977,Male,46,1977,August,2 North Crossing,3111,VIC,Manufacturing,Graphic Designer,Affluent Customer,Yes,FALSE,Approved,WeareA2B,Standard,low,medium,14,11,54,642.31,513.85,06/02/2017,25/01/1997
745,22/03/1978,Female,46,1978,March,345 Dovetail Avenue,4305,QLD,Manufacturing,null,Mass Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,13,5,84,1231.15,161.6,16/03/2017,09/09/1994
746,29/07/1964,Male,59,1964,July,2826 Huxley Center,3137,VIC,n/a,Business Systems Development Analyst,Affluent Customer,Yes,FALSE,Approved,Solex,Standard,medium,medium,17,8,47,478.16,298.72,05/03/2017,20/08/2010
747,24/04/1978,Female,46,1978,April,61043 Summer Ridge Junction,2229,NSW,n/a,Database Administrator II,Mass Customer,No,FALSE,Approved,Trek Bicycles,Mountain,low,medium,7,11,91,574.64,459.71,07/10/2017,29/08/2011
748,21/04/1981,Female,43,1981,April,56045 Express Avenue,2176,NSW,Financial Services,VP Marketing,High Net Worth,No,TRUE,Approved,Norco Bicycles,Standard,medium,medium,7,9,51,1555.58,818.01,14/11/2017,09/09/2003
749,01/08/1972,Male,51,1972,August,760 Forest Dale Place,3068,VIC,Argiculture,Environmental Specialist,Mass Customer,No,FALSE,Approved,Norco Bicycles,Standard,medium,small,19,12,47,586.45,521.94,29/05/2017,10/07/1991
750,08/04/1995,Male,29,1995,April,99 Wayridge Place,2263,NSW,Retail,Analyst Programmer,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,7,8,42,1483.2,99.59,24/04/2017,22/10/2005
751,31/10/2001,Female,22,2001,October,5 Dahle Trail,2117,NSW,Financial Services,Business Systems Development Analyst,Affluent Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,1,10,41,183.86,137.9,27/04/2017,04/10/1997
752,27/06/1961,Male,62,1961,June,62215 Delaware Plaza,4118,QLD,Financial Services,Speech Pathologist,High Net Worth,No,TRUE,Approved,OHM Cycles,Standard,medium,medium,12,3,13,912.52,141.4,02/03/2017,18/10/2015
754,28/07/1979,Female,44,1979,July,00 Evergreen Center,3850,VIC,Financial Services,Senior Financial Analyst,Mass Customer,No,FALSE,Approved,OHM Cycles,Road,medium,medium,14,4,15,742.54,667.4,03/06/2017,07/11/1991
755,13/07/1993,Male,30,1993,July,80 Maple Avenue,2536,NSW,Financial Services,Senior Cost Accountant,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,low,medium,4,4,31,958.74,748.9,26/09/2017,07/12/2005
